Gene_id	log2(7h+DEX/7h-DEX)	log2(25h+DEX/25h-DEX)	log2(gdu1-1D/WT)	log2(GDU2/WT)	log2(GDU5/WT)	log2(GDU6/WT)
AT4G39470	-0.170279	-0.349556	-0.49178	-0.0761821	-0.548248	-0.524968
AT4G39680	-0.0795535	-0.237253	-0.16187	-0.14959	-0.275107	-0.240142
AT5G01030	0.150841	-0.242181	-0.109436	-0.0341393	-0.106517	-0.16621
AT5G01290	-0.023859	-0.213862	-0.0473212	0.0608017	-0.0526875	-0.106321
AT5G01460	0.00200337	-0.239395	-0.165612	-0.161267	-0.0341861	-0.0563628
AT5G01470	-0.0921623	-0.364674	-0.0115393	0.107966	-0.326958	-0.0815734
AT5G01480	-0.0921623	-0.364674	-0.0115393	0.107966	-0.326958	-0.0815734
AT5G02740	-0.101503	-0.0422951	-0.248668	-0.0134338	-0.107947	-0.0627226
AT5G03520	-0.0404184	-0.275128	0.0176124	-0.0536533	-0.258459	-0.0933821
AT5G05450	-0.0144658	-0.426394	-0.160679	-0.122138	-0.157098	-0.147243
AT5G05620	-0.0730929	-0.19175	-0.123739	0.148631	0.00549865	0.0396428
AT5G05630	-0.0730929	-0.19175	-0.123739	0.148631	0.00549865	0.0396428
AT5G06050	-0.0368407	-0.319565	-0.369337	-0.196895	-0.30442	-0.174759
AT5G06265	0.109325	-0.287398	0.167684	0.165316	0.029487	-0.181784
AT5G08420	-0.12204	-0.302909	-0.0898399	0.0281177	-0.067839	-0.0434863
AT5G08470	0.126261	-0.101508	0.0854895	0.254772	0.0800123	0.28866
AT5G08540	-0.0975466	-0.354254	-0.392712	-0.129362	-0.358715	-0.136952
AT5G10910	-0.12231	-0.372454	-0.460848	-0.164477	-0.520124	-0.498378
AT5G10920	-0.12231	-0.372454	-0.460848	-0.164477	-0.520124	-0.498378
AT5G11010	-0.10001	-0.255713	-0.0942055	0.0683472	-0.0574049	-0.298129
AT5G11170	-0.118878	-0.36478	-0.216863	-0.0419257	-0.0998316	-0.385362
AT5G11200	-0.118878	-0.36478	-0.216863	-0.0419257	-0.0998316	-0.385362
AT5G13980	0.0773578	-0.0988515	-0.217765	-0.167596	-0.150925	0.0325679
AT5G14200	0.334477	0.235676	0.178515	0.443611	0.0712687	0.235967
AT5G14910	-0.253801	-0.473357	-0.361598	-0.0685576	-0.561583	-0.169573
AT5G15610	-0.104077	-0.252964	-0.317098	-0.122963	-0.207152	-0.2424
AT5G16760	-0.0366443	-0.192481	0.0398406	-0.143388	-0.20224	-0.18614
AT5G18500	-0.0273945	-0.197119	0.138226	0.143034	0.00254558	-0.00247042
AT5G18610	0.394781	0.180461	0.0879064	0.0851245	0.361006	0.242712
AT5G18670	0.400265	0.00172948	-0.0376567	0.150066	0.357899	0.169424
AT5G19310	-0.138397	-0.387247	-0.239811	-0.238556	-0.111154	-0.254585
AT5G19315	-0.138397	-0.387247	-0.239811	-0.238556	-0.111154	-0.254585
AT5G19620	-0.0874687	-0.279526	-0.436572	-0.193279	-0.475224	-0.383201
AT5G20060	-0.071783	-0.355702	-0.470101	-0.0985145	-0.381595	-0.147763
AT5G22640	-0.126108	-0.386143	-0.356934	-0.0255405	-0.467051	-0.0868957
AT5G23250	-0.0477431	-0.311434	-0.279614	0.0723666	-0.334822	-0.363574
AT5G23690	-0.336245	-0.374068	-0.608677	-0.166736	-0.251955	-0.291276
AT5G24020	-0.158553	-0.362166	-0.465512	-0.191482	-0.481222	-0.455591
AT5G24650	-0.124385	-0.370241	-0.347766	-0.0838181	-0.454104	-0.192783
AT5G24830	-0.139967	-0.448054	-0.362197	-0.188937	-0.514756	-0.308098
AT5G25080	-0.0888206	-0.200623	-0.185781	0.0355512	-0.356078	-0.180021
AT5G27400	-0.0248781	-0.184865	-0.0653066	0.00676932	-0.207733	-0.00663312
AT5G27410	-0.0248781	-0.184865	-0.0653066	0.00676932	-0.207733	-0.00663312
AT5G27450	-0.149986	-0.594973	-0.576719	-0.0624385	-0.196772	-0.125354
AT5G27470	-0.173039	-0.319448	-0.349993	-0.219316	-0.241566	-0.370488
AT3G17170	-0.0553872	-0.261405	-0.172014	-0.129767	-0.0461574	-0.145383
AT5G34853	0.157792	0.0361752	0.253174	0.311026	0.0991565	0.133525
AT5G39500	0.268369	0.0104177	0.157918	0.117261	0.0200366	0.104902
AT5G39940	-0.201682	-0.475302	-0.291233	-0.241757	-0.177549	-0.343579
AT5G39960	-0.101391	-0.31813	-0.331473	0.0624468	-0.314866	-0.350998
AT5G40250	0.140395	0.170165	0.00275913	0.103542	0.158856	0.230128
AT5G41970	-0.160426	-0.223918	-0.277905	0.106926	-0.1307	-0.265073
AT5G42240	-0.0283593	-0.255927	-0.15962	0.0249804	-0.0884774	0.0705859
AT5G42620	0.00191423	-0.211267	-0.143395	-0.0576058	-0.21761	-0.0726477
AT5G42670	-0.109867	-0.310822	-0.403584	-0.110036	-0.458068	-0.160141
AT5G43500	-0.0248547	-0.242715	-0.317599	-0.319272	-0.215752	-0.265044
AT5G43510	-0.0248547	-0.242715	-0.317599	-0.319272	-0.215752	-0.265044
AT5G43760	0.142571	-0.272777	-0.0461205	0.12703	0.17933	0.177409
AT5G43920	0.0863934	-0.217601	0.0889376	0.105708	-0.195687	-0.129488
AT5G44590	-0.117338	-0.339598	-0.387326	-0.0618612	-0.28755	-0.0807442
AT5G44600	-0.117338	-0.339598	-0.387326	-0.0618612	-0.28755	-0.0807442
AT5G45020	0.0771472	-0.285705	-0.222483	-0.24939	-0.272054	-0.0553462
AT5G47790	0.0265896	-0.252558	0.0591398	0.0618039	-0.181422	0.0266222
AT5G48990	0.0437645	-0.326928	-0.110772	0.0406082	-0.0301782	-0.135046
AT5G49000	0.0437645	-0.326928	-0.110772	0.0406082	-0.0301782	-0.135046
AT5G49020	0.00369703	-0.176993	-0.331453	-0.0528665	-0.0869611	-0.294777
AT5G49110	0.0833848	-0.3605	0	0	0	0
AT5G50020	-0.0658413	-0.166124	-0.204799	-0.0714164	-0.232398	-0.172585
AT5G50180	0.0140982	-0.255812	-0.134651	-0.0371064	-0.251289	-0.0244388
AT5G53060	-0.134916	-0.258177	-0.43269	-0.0943677	-0.109438	-0.236993
AT5G53070	-0.134916	-0.258177	-0.43269	-0.0943677	-0.109438	-0.236993
AT5G54160	0.100248	-0.297978	-0.244543	-0.0456104	-0.088477	0.0717152
AT5G54180	-0.187479	-0.366195	-0.379918	-0.0549012	-0.347323	-0.113082
AT5G54569	0.10834	-0.40065	-0.232457	-0.186001	-0.460963	-0.170972
AT5G54580	-0.0814638	-0.209323	-0.435674	-0.00683464	-0.402113	-0.373333
AT5G54830	0.219767	0.0887676	0.222645	0.163699	0.0627933	0.0978185
AT5G54980	0.406556	0.425608	0.233761	0.550402	0.497138	0.672729
AT5G55140	-0.177336	-0.291009	-0.117601	0.0807957	-0.0355303	-0.2148
AT5G55480	-0.0352362	-0.22357	-0.340474	0.00107279	-0.075189	-0.261912
AT5G56790	-0.0353206	-0.308279	-0.269957	-0.0495176	-0.184081	-0.0598009
AT5G57370	-0.0946174	-0.201715	-0.121167	-0.0957568	-0.139671	-0.138641
AT5G57940	0.138154	-0.294319	-0.116989	-0.142892	-0.334172	0.0211854
AT5G58250	-0.229376	-0.513718	-0.533552	-0.0845981	-0.421197	-0.125831
AT5G58520	0.130783	-0.192413	-0.154919	0.173536	0.0107967	0.156905
AT5G59500	-0.188817	-0.343837	-0.412737	-0.17833	-0.246791	-0.280315
AT5G62890	0.0533105	-0.165646	-0.0952491	0.11251	-0.0992255	-0.107601
AT5G63050	-0.114188	-0.380078	-0.210296	-0.0011712	-0.294243	-0.152209
AT5G63570	-0.174888	-0.400624	-0.492301	-0.21446	-0.465138	-0.325462
AT5G64300	-0.0506752	-0.167832	-0.0704714	-0.0486596	-0.0920203	-0.193948
AT5G64816	-0.136533	-0.450316	-0.475239	-0.255684	-0.303232	-0.419512
AT5G10270	-0.0259705	-0.165908	-0.048802	0.118336	-0.0548596	-0.0909812
AT5G65700	0.183868	-0.170238	-0.329264	-0.0893867	-0.0766049	-0.107772
AT5G02530	-0.015106	-0.210257	-0.111867	0.0268573	0.0443316	-0.0685206
AT5G03690	-0.0265686	-0.53639	-0.427949	-0.35936	-0.300831	-0.346542
AT5G03700	-0.0265686	-0.53639	-0.427949	-0.35936	-0.300831	-0.346542
AT5G03730	0.0926685	-0.151584	0.0205567	-0.123636	0.156026	0.0167317
AT5G06670	0.020536	-0.433041	-0.332682	-0.0572869	-0.147585	0.105464
AT5G07152	-0.0955798	-0.465855	-0.442544	-0.361141	-0.579861	-0.374613
AT5G08040	-0.172681	-0.409643	-0.448868	-0.310121	-0.434707	-0.384604
AT5G09240	0.00556983	-0.480017	-0.38534	-0.345181	-0.573916	-0.288999
AT5G09380	-0.246729	-0.459262	-0.582844	-0.286159	-0.563425	-0.5713
AT5G11020	-0.0225524	-0.406384	-0.366811	-0.185198	-0.0818493	-0.307116
AT5G11470	0.0525787	-0.327891	-0.332596	-0.242944	-0.121159	-0.253365
AT5G11480	-0.196586	-0.451676	-0.41154	-0.201756	-0.580839	-0.25327
AT5G12440	0.0908298	-0.450046	-0.261768	-0.0602352	-0.184864	-0.138626
AT5G13480	0.0306859	-0.321017	-0.196417	0.0819091	0.0402362	-0.177436
AT5G14220	0.0273838	-0.24553	-0.28019	-0.146565	-0.326973	-0.0312658
AT5G14370	0.298953	0.0179192	-0.00647505	0.104736	0.113442	-0.00600296
AT5G14950	0.189377	0.0995403	0.176958	0.169661	0.101212	0.197071
AT5G15220	-0.159124	-0.411819	-0.381272	-0.0932844	-0.285402	-0.272576
AT5G16610	-0.0478472	-0.333642	-0.238741	0.0130416	-0.169225	0.0429628
AT5G17070	-0.163663	-0.235555	-0.118187	0.00124979	-0.225438	-0.119176
AT5G18570	-0.202855	-0.61092	-0.680725	-0.264419	-0.644343	-0.509426
AT5G19770	-0.0981743	-0.616455	-0.261802	-0.0625334	-0.249478	-0.153728
AT5G20300	0.13808	-0.286723	0.0802141	0.1276	-0.0813296	0.104403
AT5G20980	-0.130118	-0.280944	-0.36591	-0.126662	-0.359026	-0.325608
AT5G22010	0.00642747	-0.247304	-0.132566	-0.0432495	-0.0719608	-0.162701
AT5G22660	-0.235144	-0.347372	-0.0420982	-0.0336596	-0.246824	-0.142519
AT5G22700	-0.235144	-0.347372	-0.0420982	-0.0336596	-0.246824	-0.142519
AT5G22720	-0.235144	-0.347372	-0.0420982	-0.0336596	-0.246824	-0.142519
AT5G23770	-0.163273	-0.51891	-0.466081	-0.342617	-0.136016	-0.263136
AT5G23780	-0.163273	-0.51891	-0.466081	-0.342617	-0.136016	-0.263136
AT5G23800	-0.163273	-0.51891	-0.466081	-0.342617	-0.136016	-0.263136
AT5G23900	-0.293213	-0.44432	-0.477527	-0.113025	-0.334763	-0.373605
AT5G24750	-0.0172789	-0.234118	-0.481176	-0.144886	-0.0524403	-0.0342328
AT5G26742	-0.119358	-0.23676	-0.236908	0.0253837	-0.379921	-0.253118
AT5G26622	-0.0595565	-0.465893	-0.279328	-0.294401	-0.369211	-0.22653
AT5G27640	-0.0976028	-0.310768	-0.247413	-0.0820845	-0.151012	-0.323384
AT5G27700	-0.265262	-0.452159	-0.470148	-0.167001	-0.215846	-0.407109
AT5G32470	0.216147	0.05652	0.163582	0.305232	0.0489668	0.218112
AT5G35930	-0.00629239	-0.398965	-0.289655	-0.316459	-0.153013	-0.261338
AT5G37190	-0.0406187	-0.161531	-0.211706	0.0045415	-0.284499	-0.175469
AT5G39980	-0.0570273	-0.441789	-0.554022	-0.193412	-0.230519	-0.239837
AT5G40470	0.415571	0.0415956	0.0962393	0.0734267	-0.0238508	-0.0370198
AT5G41020	0.0311893	-0.270591	-0.113511	-0.019868	-0.210875	-0.322277
AT5G42100	-0.148041	-0.235563	-0.366489	-0.071005	-0.397034	-0.364118
AT5G42110	-0.148041	-0.235563	-0.366489	-0.071005	-0.397034	-0.364118
AT5G42320	-0.177989	-0.379114	-0.110749	0.0103516	-0.10496	-0.0959297
AT5G42690	-0.0432886	-0.501478	-0.451862	-0.226888	-0.436444	-0.449161
AT5G42900	0.188075	0	0	0	0	0
AT5G43310	0.118307	-0.17189	0.135852	0.1129	-0.0573291	0.176154
AT5G43790	-0.16479	-0.444946	-0.271132	-0.0244629	-0.575856	-0.267894
AT5G44450	-0.186314	-0.341558	-0.255802	-0.215518	-0.408295	-0.270144
AT5G44785	-0.14347	-0.499461	-0.328357	0.063343	-0.502694	-0.14205
AT5G46160	-0.148363	-0.344723	-0.613698	-0.220899	-0.448348	-0.406665
AT5G46550	-0.0906356	-0.176299	0.00665715	0.0561655	-0.109953	-0.0880884
AT5G47250	0.295696	0.0928582	0.298281	0.320035	0.253454	0.249691
AT5G47680	-0.0630565	-0.253129	-0.123459	-0.0329881	-0.0236893	-0.220543
AT5G49430	0.0637381	-0.323082	-0.128791	0.0128858	-0.217309	-0.134273
AT5G53045	-0.199212	-0.223344	-0.091664	0.0576246	-0.303373	-0.041512
AT5G53180	0.0108782	-0.216525	-0.202407	-0.0173556	-0.229205	0.00699672
AT5G55040	0.0799986	-0.209035	0.0750082	-0.0582353	0.0544258	-0.0914767
AT5G55510	-0.204885	-0.660612	-0.471029	-0.221593	-0.43456	-0.592528
AT5G55520	-0.204885	-0.660612	-0.471029	-0.221593	-0.43456	-0.592528
AT5G55540	0.123124	-0.0828738	-0.207319	0.015574	0.0114118	0.0554893
AT5G56380	-0.0492954	-0.40441	-0.199297	-0.0924927	-0.169767	0.0600554
AT5G57000	-0.0898288	-0.34536	-0.00837983	-0.0136693	-0.155196	-0.0747181
AT5G57250	0.00300415	-0.218325	-0.0943107	0.0668897	-0.205166	-0.0287436
AT5G57490	-0.118549	-0.39897	-0.307998	-0.188073	-0.356109	-0.166553
AT5G59560	-0.065687	-0.223683	-0.172543	-0.232457	-0.117302	-0.141123
AT5G60400	-0.25569	-0.470669	-0.120895	-0.247935	-0.277215	-0.287028
AT5G61310	-0.195071	-0.406872	-0.200035	0.0166119	-0.221214	-0.42724
AT5G63220	-0.162093	-0.265768	-0.203891	-0.115619	-0.251635	-0.30371
AT5G63320	0.227983	-0.29739	-0.12811	-0.0833769	-0.188992	-0.229462
AT1G03930	-0.110655	-0.138612	-0.173428	-0.0586894	-0.0700648	-0.136272
AT5G63630	-0.0525817	-0.199228	-0.213476	0.0833797	-0.274892	-0.337455
AT2G40940	-0.0931897	-0.295719	-0.31484	-0.0471553	-0.364208	-0.109081
AT5G64343	0.1422	-0.178245	-0.0206899	0.0548785	-0.134574	0.143337
AT5G64360	0.219821	-0.184633	0.0099799	-0.0205374	0.0622073	0.0073063
AT5G64580	-0.180968	-0.538136	-0.680931	-0.350515	-0.609651	-0.576543
AT5G65310	0.279667	-0.424275	-0.140932	-0.122572	-0.158192	-0.0597379
AT5G65740	0.00296028	-0.466718	-0.222841	-0.111747	-0.475664	-0.0984621
AT5G66380	-0.0881319	-0.238693	-0.0215303	0.0592914	-0.0445344	-0.0568042
AT5G66550	-0.120427	-0.266726	-0.356597	-0.244023	-0.34086	-0.10363
AT5G67220	-0.0873266	-0.352249	-0.152006	-0.0713969	-0.208216	-0.0935874
AT5G67440	0.0133582	-0.288013	-0.177607	-0.162852	-0.202829	-0.230786
AT1G01225	0.0622758	0.123825	0.0708778	0.0185974	-0.0647456	0.263259
AT1G01230	0.0622758	0.123825	0.0708778	0.0185974	-0.0647456	0.263259
AT1G19070	-0.211899	-0.115697	-0.115622	-0.210784	-0.37876	0.0185433
AT1G19080	-0.211899	-0.115697	-0.115622	-0.210784	-0.37876	0.0185433
AT1G21760	0.0520669	0.201912	0.144148	-0.012444	-0.0439526	0.266555
AT1G21780	0.0520669	0.201912	0.144148	-0.012444	-0.0439526	0.266555
AT1G30360	0.146069	0.182113	0.227246	0.165558	0.0830781	0.361432
AT1G32410	-0.0291001	0.130396	0.133819	0.0900605	-0.0382759	0.326967
AT1G32415	-0.0291001	0.130396	0.133819	0.0900605	-0.0382759	0.326967
AT1G43700	0.0989952	0.0971314	0.095136	0.0408879	-0.0252569	0.211514
AT1G56700	0.0852521	0.320435	0.213008	0.0154061	0.0165986	0.248279
AT1G04830	-0.0214769	0.234575	0.169003	0.137718	0.00282155	0.401889
AT1G06700	0.0543375	0.157357	0.188895	0.160557	0.0438593	0.394587
AT1G14910	0.0712549	0.23596	0.223805	0.115919	0.156999	0.304706
AT1G28240	0.0953805	0.141204	0.0962586	-0.00706677	-0.000598758	0.298607
AT1G34220	0.248193	0.281537	0.467673	0.16961	0.183498	0.464114
AT1G47128	0.173279	0.383387	0.368677	0.225122	0.139106	0.517671
AT1G55675	0.0430078	0.283573	0.129947	0.0409885	-0.00293331	0.25001
AT1G55680	0.0430078	0.283573	0.129947	0.0409885	-0.00293331	0.25001
AT1G65430	0.0233271	0.226461	0.19155	0.187219	-0.0263534	0.299795
AT1G68530	0.12149	0.291137	0.265682	0.195208	0.00767573	0.449707
AT2G17380	-0.0140404	0.129483	0.239731	-0.0158907	0.0391687	0.232501
AT2G22640	-0.245287	-0.224707	-0.0868008	-0.239345	-0.371452	0.0104525
AT2G26570	0.132656	0.340179	0.264717	0.108153	0.0972412	0.398125
AT2G16405	-0.0204704	0.186119	0.130018	-0.0378633	0.0408107	0.157468
AT2G22430	0.266298	0.316178	0.429498	0.326491	0.129367	0.507483
AT2G23980	-0.0114113	0.118197	0.130381	0.0056759	0.0392754	0.214499
AT2G25280	-0.110464	0.0619631	0.0771899	-0.013333	-0.0590242	0.198109
AT2G26800	0.0811078	0.260021	0.253077	0.170827	0.187173	0.358914
AT2G27860	0.0169478	0.025353	0.0211687	-0.0228992	-0.153384	0.18058
AT2G27950	0.0912023	0.212553	0.320992	0.196188	0.100029	0.315716
AT2G28910	0.0379602	0.0824529	0.163162	-0.0146137	-0.0995385	0.180583
AT2G30270	-0.0512326	0.219062	0.181271	-0.0028728	-0.0204549	0.290409
AT2G36060	0.00222703	0.0242844	0.0415433	0.0175431	-0.0970557	0.198093
AT2G37570	0.171141	0.314319	0.324528	0.16839	0.142768	0.476991
AT2G42670	0.0620638	0.203613	0.198557	0.0472285	0.0954895	0.243838
AT2G43910	-0.208944	-0.0598329	-0.149933	-0.186691	-0.228625	0.0879479
AT2G45380	-0.0300585	0.187903	0.295569	0.0567865	0.0495968	0.31678
AT2G46180	0.0231985	0.072993	0.0759731	-0.100667	-0.0221438	0.284736
AT3G05100	-0.00961934	0.0231133	-0.0134044	0.00801831	-0.0924497	0.210208
AT3G05520	0.0247659	0.159746	0.040175	0.00886483	-0.125362	0.199146
AT3G06170	0.165256	0.285539	0.352557	0.159099	0.16088	0.499679
AT3G06330	0.100658	0.139211	0.220153	-0.00195563	-0.0232882	0.243897
AT3G26100	0.0618829	0.221928	0.204739	0.0476117	0.0108218	0.19701
AT3G26730	0.0689449	0.211658	0.0779587	0.0038346	0.093392	0.208404
AT3G50000	0.109369	0.187963	0.18561	-0.00808035	0.0803465	0.304596
AT3G51720	0.118397	0.293878	0.304327	0.13407	0.123218	0.453291
AT3G51730	0.118397	0.293878	0.304327	0.13407	0.123218	0.453291
AT3G52850	0.142384	0.343344	0.356094	0.232248	0.231973	0.405673
AT3G62970	0.0110172	0.0555759	0.077409	0.0305601	-0.0638045	0.304708
AT3G01090	0.0978925	0.170935	0.15378	0.150458	0.055363	0.286517
AT3G16640	0.0701224	0.24751	0.187323	0.0131363	-0.00206724	0.20313
AT3G20290	0.0344611	0.0836675	0.0941859	0.0350842	-0.0787493	0.269748
AT3G23490	0.0432063	0.180188	0.150065	0.126216	-0.0865118	0.306809
AT3G30300	0.0691996	0.293177	0.271265	0.204862	0.20363	0.358964
AT3G30390	0.0816921	0.324752	0.199677	0.0815474	0.0321006	0.346507
AT3G59490	0.0450902	0.345506	0.296929	0.225245	0.136875	0.450858
AT4G01040	-0.0160095	0.151311	0.0678741	-0.014751	-0.132852	0.248399
AT4G02430	-0.125036	0.0977338	0.160821	-0.0754601	-0.109634	0.246035
AT4G12460	0.00996066	0.0516708	0.0138809	0.0492703	-0.0852128	0.219516
AT4G16180	0.123094	0.226614	0.187959	0.111297	0.0767968	0.214568
AT4G33090	0.111645	0.146601	0.169878	0.071556	0.0504661	0.352623
AT4G36630	0.163042	0.239701	0.123172	0.02199	0.00622907	0.280824
AT4G39100	0.0656168	0.229491	0.133018	0.0529456	0.0897134	0.334415
AT5G10750	0.209046	0.35338	0.257555	0.257656	0.250274	0.378774
AT5G13160	0.0720574	0.250196	0.216249	0.137326	0.0999042	0.256981
AT5G15270	-0.130457	0.0587414	0.0889708	0.071082	-0.153227	0.208276
AT5G62000	0.183813	0.255932	0.136416	0.065098	0.0783466	0.330355
AT5G02800	0.105294	0.189752	0.183512	-0.00732063	0.0942643	0.286903
AT5G15254	0.257895	0.326374	0.467107	0.258505	0.222339	0.395478
AT5G15260	0.257895	0.326374	0.467107	0.258505	0.222339	0.395478
AT5G20840	0.10148	0.146038	0.137459	0.0705921	0.00180589	0.356651
AT5G22080	0.0388952	0.215927	0.252091	0.0116261	0.146409	0.337034
AT5G22360	0.030582	0.110631	0.176911	0.00188015	0.0340667	0.254302
AT5G35560	0.0780764	0.246846	0.198879	0.119722	0.0617067	0.391713
AT5G42190	0.0198899	0.101913	0.0511252	0.00140415	-0.104035	0.333563
AT5G48020	0.00711051	0.224928	0.126179	-0.0274064	-0.0936082	0.174309
AT1G01290	-0.0368863	-0.000932961	0.0384582	-0.149459	-0.387042	-0.0459107
AT1G01500	-0.0686682	0.16664	0.0236489	0.148887	-0.233135	0.175838
AT1G02010	-0.00461557	-0.0273784	-0.102866	-0.180147	-0.482673	-0.239492
AT1G03380	0.298523	0.271516	0.263635	-0.00709483	-0.168615	0.139895
AT1G05320	0.120273	0.269029	0.0216541	0.020739	0.0671244	0.175403
AT1G05500	0.126422	0.0148056	-0.160352	-0.09827	-0.293296	-0.10562
AT1G06470	0.0373018	-0.0975392	-0.0703389	0.0616491	-0.286096	0.0689007
AT1G06730	-0.263894	-0.0536823	-0.202723	-0.00731758	-0.237559	-0.171123
AT1G06960	-0.148216	-0.0845839	-0.353223	-0.176481	-0.37892	-0.0781109
AT1G07700	0.0215349	0.207033	0.00911711	-0.128643	-0.370979	-0.0475429
AT1G08110	-0.0634958	0.0598515	-0.0289201	0.112099	-0.273092	0.11062
AT1G08530	-0.0612477	0.0935021	-0.130381	-0.149463	-0.39744	-0.176881
AT1G08960	-0.107891	-0.0647871	-0.09521	-0.245292	-0.295608	-0.224837
AT1G09150	-0.137369	-0.127417	-0.221351	-0.0626248	-0.31727	-0.121399
AT1G11580	0.0456557	0.29367	-0.107862	0.0869389	-0.250878	-0.0312305
AT1G11650	-0.0524383	-0.0299572	-0.166911	-0.13188	-0.29239	-0.183428
AT1G11680	0.0730824	0.0120232	-0.0848181	-0.0273477	-0.204502	-0.000522519
AT1G11840	0.0868546	0.283042	-0.0301346	0.256101	-0.088899	0.112539
AT1G12410	-0.0841481	-0.213058	-0.271667	-0.178858	-0.541349	-0.150751
AT1G12840	-0.0370514	0.10397	-0.122784	-0.00183632	-0.339697	0.00903247
AT1G16680	0.0893004	-0.0582648	-0.150441	-0.130641	-0.230239	-0.185292
AT1G16825	0.0213135	-0.20057	-0.227411	-0.111915	-0.374737	-0.0533476
AT1G16858	0.234293	0.144233	0.0192297	0.122462	-0.150639	0.118918
AT1G17470	-0.023553	0.0245119	-0.063076	-0.003083	-0.260866	0.0180284
AT1G18660	-0.045239	0.0766608	0.0265977	0.00024939	-0.35642	0.0550649
AT1G19110	0.107743	0.17695	0.0849502	-0.00564465	-0.197224	0.0745191
AT1G19800	-0.0551215	-0.188377	-0.38611	-0.143884	-0.474179	-0.249606
AT1G20540	-0.141914	-0.114259	-0.244513	-0.146783	-0.330118	-0.0383105
AT1G21630	0.1311	0.126367	0.0978595	0.0814305	0.0282251	0.153501
AT1G22040	0.144984	0.270227	0.288265	0.16927	0.0792929	0.195881
AT1G22050	-0.0612387	-0.124721	-0.258221	-0.318167	-0.587472	-0.167912
AT1G22940	-0.0271348	-0.128314	-0.125978	-0.152508	-0.428793	0.0198077
AT1G23490	0.0200523	-0.0416645	-0.0658538	-0.00671328	-0.190284	-0.0140056
AT1G26090	-0.0219856	-0.0114314	-0.097507	-0.0286653	-0.352731	0.0932661
AT1G27520	0.00939918	-0.0574719	-0.118744	-0.109041	-0.353468	-0.0569477
AT1G27850	0.21584	0.130227	0.00505942	-0.0435509	0.019506	0.126703
AT1G28440	0.233901	0.0879721	0.0168149	-0.0105769	-0.176771	-0.0338385
AT1G29550	-0.0710396	-0.0959161	-0.10787	-0.169817	-0.39487	-0.118833
AT1G29560	-0.0710396	-0.0959161	-0.10787	-0.169817	-0.39487	-0.118833
AT1G29590	-0.0710396	-0.0959161	-0.10787	-0.169817	-0.39487	-0.118833
AT1G30570	0.0795585	-0.0530339	-0.0825383	-0.0553924	-0.264636	0.0962938
AT1G32050	0.0394951	0.138135	0.0351522	0.0166955	-0.0159288	0.0909468
AT1G32150	-0.00567804	-0.0812574	-0.104666	-0.16755	-0.427838	0.0425691
AT1G32160	-0.00567804	-0.0812574	-0.104666	-0.16755	-0.427838	0.0425691
AT1G34210	-0.178887	-0.329	-0.278923	-0.165094	-0.477182	-0.325812
AT1G36160	0.172507	0.0443496	-0.142264	-0.0915433	-0.19206	-0.0741036
AT1G42960	-0.132125	0.0744615	-0.055766	-0.00723529	-0.317866	0.0669296
AT1G44750	0.105594	0.314279	0.180897	0.000264942	-0.08285	0.0256337
AT1G44820	0.0166011	0.266324	0.0967348	0.113998	-0.218292	0.129539
AT1G48770	-0.146016	-0.294059	-0.308898	-0.244623	-0.521356	-0.201734
AT1G48780	-0.146016	-0.294059	-0.308898	-0.244623	-0.521356	-0.201734
AT1G49245	-0.090246	-0.258522	-0.193715	-0.0528201	-0.426097	-0.181399
AT1G50170	-0.1623	0.0200841	-0.0271903	-0.104617	-0.34866	-0.108709
AT1G51580	-0.000856877	-0.029791	-0.073848	0.0985425	-0.460581	-0.0482718
AT1G51650	-0.0508371	-0.131307	-0.249152	-0.0647897	-0.387696	-0.195149
AT1G51950	-0.0379313	-0.145435	-0.0924592	-0.0687994	-0.239897	-0.00957552
AT1G53570	-0.0932551	-0.105444	0.15584	-0.0169859	-0.194633	0.0317085
AT1G55090	-0.00469803	-0.0858005	-0.0719926	-0.00683257	-0.212602	-0.00645056
AT1G55260	-0.0057383	0.0241738	-0.324289	0.048203	-0.28934	-0.00670763
AT1G55340	-0.104331	-0.196591	-0.0642698	-0.0288875	-0.321177	-0.0422082
AT1G56560	0.0408687	0.0473234	0.0627538	0.0930529	-0.306666	-0.0655687
AT1G61190	0.0281612	0.130889	0.11132	0.0560843	-0.15446	0.101324
AT1G61980	-0.132398	-0.187909	-0.144613	-0.314259	-0.412451	-0.348371
AT1G62330	0.151273	0.154532	-0.262613	0.00590665	-0.262011	0.00167125
AT1G64430	0.00961622	-0.0961905	-0.303272	-0.187734	-0.478185	-0.189794
AT1G64440	0.00961622	-0.0961905	-0.303272	-0.187734	-0.478185	-0.189794
AT1G64740	0.0772297	0.224236	0.0907702	-0.152293	-0.130412	0.0556679
AT1G65380	0.0870068	-0.0223773	-0.158761	-0.127801	-0.310999	-0.111709
AT1G67170	-0.192596	-0.116849	-0.00971192	-0.134073	-0.387239	-0.307137
AT1G67350	-0.0847721	-0.118069	-0.244787	-0.212619	-0.319608	-0.150124
AT1G67730	-0.0539595	0.0740722	-0.146199	-0.0555764	-0.194344	-0.164359
AT1G67890	0.0604829	0.1109	0.109948	0.191425	-0.0131888	0.230914
AT1G68080	-0.240818	-0.434486	-0.235682	-0.315909	-0.570745	-0.305429
